PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11,HID
5868,E02000001,2,79,4,2704
5869,E02000001,2,79,4,3804
5870,E02000001,2,79,5,3146
5871,E02000001,2,79,6,4186
5872,E02000001,2,79,6,1346
5873,E02000001,2,79,6,5520
5874,E02000001,2,79,6,696
5875,E02000001,2,80,2,5234
5876,E02000001,2,80,2,3093
5877,E02000001,2,80,2,441
5878,E02000001,2,80,2,2053
5879,E02000001,2,80,2,3152
5880,E02000001,2,80,2,4767
5881,E02000001,2,80,2,982
5882,E02000001,2,80,2,1843
5883,E02000001,2,80,2,4751
5884,E02000001,2,80,3,2855
5885,E02000001,2,80,4,1990
5886,E02000001,2,80,4,840
5887,E02000001,2,80,4,5400
5888,E02000001,2,80,5,5539
5889,E02000001,2,80,5,4232
5890,E02000001,2,80,6,339
5891,E02000001,2,80,6,2057
5892,E02000001,2,81,2,5160
5893,E02000001,2,81,2,5368
5894,E02000001,2,81,2,3108
5895,E02000001,2,81,2,3123
5896,E02000001,2,81,2,4645
5897,E02000001,2,81,2,4589
5898,E02000001,2,81,2,3580
5899,E02000001,2,81,2,3640
5900,E02000001,2,81,2,3993
5901,E02000001,2,81,2,1207
5902,E02000001,2,81,2,4572
5903,E02000001,2,81,4,5176
5904,E02000001,2,81,4,2207
5905,E02000001,2,81,4,3742
5906,E02000001,2,81,4,2537
5907,E02000001,2,81,4,2239
5908,E02000001,2,81,6,1033
5909,E02000001,2,81,6,3942
5910,E02000001,2,81,6,434
5911,E02000001,2,81,6,749
5912,E02000001,2,81,8,1746
5913,E02000001,2,81,8,1930
5914,E02000001,2,82,2,1379
5915,E02000001,2,82,2,3424
5916,E02000001,2,82,2,405
5917,E02000001,2,82,2,1376
5918,E02000001,2,82,2,2267
5919,E02000001,2,82,2,4763
5920,E02000001,2,82,2,2686
5921,E02000001,2,82,4,2876
5922,E02000001,2,82,4,352
5923,E02000001,2,82,5,3744
5924,E02000001,2,82,6,3929
5925,E02000001,2,82,6,2045
5926,E02000001,2,82,7,2372
5927,E02000001,2,83,2,3158
5928,E02000001,2,83,2,3850
5929,E02000001,2,83,2,4774
5930,E02000001,2,83,2,1387
5931,E02000001,2,83,2,117
5932,E02000001,2,83,2,873
5933,E02000001,2,83,2,1946
5934,E02000001,2,83,2,3252
5935,E02000001,2,83,2,5479
5936,E02000001,2,83,2,374
5937,E02000001,2,83,2,269
5938,E02000001,2,83,2,1649
5939,E02000001,2,83,4,1737
5940,E02000001,2,83,4,1610
5941,E02000001,2,83,4,4234
5942,E02000001,2,83,4,3663
5943,E02000001,2,83,5,2144
5944,E02000001,2,83,6,2339
5945,E02000001,2,83,6,3794
5946,E02000001,2,83,6,3869
5947,E02000001,2,83,6,74
5948,E02000001,2,84,2,4815
5949,E02000001,2,84,2,4866
5950,E02000001,2,84,2,5273
5951,E02000001,2,84,2,5386
5952,E02000001,2,84,2,3111
5953,E02000001,2,84,4,2588
5954,E02000001,2,84,6,195
5955,E02000001,2,85,2,1068
5956,E02000001,2,85,2,4159
5957,E02000001,2,85,2,4648
5958,E02000001,2,85,2,2268
5959,E02000001,2,85,2,3957
5960,E02000001,2,85,2,3166
5961,E02000001,2,85,4,1996
5962,E02000001,2,85,4,831
5963,E02000001,2,85,4,4810
5964,E02000001,2,85,4,1937
5965,E02000001,2,85,6,2984
5966,E02000001,2,85,6,5310
5967,E02000001,2,86,2,2514
5968,E02000001,2,86,2,2901
5969,E02000001,2,86,2,4576
5970,E02000001,2,86,2,2288
5971,E02000001,2,86,2,4356
5972,E02000001,2,86,2,4864
5973,E02000001,2,86,2,1691
5974,E02000001,2,86,2,1194
5975,E02000001,2,86,2,3236
5976,E02000001,2,86,2,2645
5977,E02000001,2,86,2,1604
5978,E02000001,2,86,2,625
5979,E02000001,2,86,2,3561
5980,E02000001,2,86,2,5132
5981,E02000001,2,86,2,4181
5982,E02000001,2,86,2,1074
5983,E02000001,2,86,2,1592
5984,E02000001,2,86,2,1506
5985,E02000001,2,86,2,1138
5986,E02000001,2,86,2,1831
5987,E02000001,2,86,2,4187
5988,E02000001,2,86,2,1583
5989,E02000001,2,86,2,3399
5990,E02000001,2,86,2,4878
5991,E02000001,2,86,2,1343
5992,E02000001,2,86,2,4183
5993,E02000001,2,86,2,2696
5994,E02000001,2,86,2,3629
5995,E02000001,2,86,2,4676
5996,E02000001,2,86,2,4641
5997,E02000001,2,86,2,1073
5998,E02000001,2,86,2,1882
5999,E02000001,2,86,2,5141
6000,E02000001,2,86,2,142
6001,E02000001,2,86,2,3195
6002,E02000001,2,86,2,5146
6003,E02000001,2,86,2,4743
6004,E02000001,2,86,2,393
6005,E02000001,2,86,2,3415
6006,E02000001,2,86,2,2203
6007,E02000001,2,86,2,4652
6008,E02000001,2,86,2,3912
6009,E02000001,2,86,2,2378
6010,E02000001,2,86,2,3595
6011,E02000001,2,86,2,614
6012,E02000001,2,86,2,2055
6013,E02000001,2,86,2,4885
6014,E02000001,2,86,2,3668
6015,E02000001,2,86,2,2575
6016,E02000001,2,86,2,417
6017,E02000001,2,86,2,4756
6018,E02000001,2,86,2,934
6019,E02000001,2,86,2,665
6020,E02000001,2,86,3,3064
6021,E02000001,2,86,3,3165
6022,E02000001,2,86,3,3391
6023,E02000001,2,86,4,3197
6024,E02000001,2,86,4,4001
6025,E02000001,2,86,4,5526
6026,E02000001,2,86,4,451
6027,E02000001,2,86,4,2977
6028,E02000001,2,86,4,1783
6029,E02000001,2,86,4,287
6030,E02000001,2,86,4,3860
6031,E02000001,2,86,4,832
6032,E02000001,2,86,4,492
6033,E02000001,2,86,4,748
6034,E02000001,2,86,4,455
6035,E02000001,2,86,4,344
6036,E02000001,2,86,4,3080
6037,E02000001,2,86,4,166
6038,E02000001,2,86,4,2916
6039,E02000001,2,86,4,4401
6040,E02000001,2,86,4,192
6041,E02000001,2,86,4,1972
6042,E02000001,2,86,4,1216
6043,E02000001,2,86,4,5205
6044,E02000001,2,86,5,1227
6045,E02000001,2,86,5,4602
6046,E02000001,2,86,5,1307
6047,E02000001,2,86,5,4433
6048,E02000001,2,86,5,645
6049,E02000001,2,86,5,4346
6050,E02000001,2,86,6,1732
6051,E02000001,2,86,6,3393
6052,E02000001,2,86,6,940
6053,E02000001,2,86,6,4943
6054,E02000001,2,86,6,4672
6055,E02000001,2,86,6,1282
6056,E02000001,2,86,6,57
6057,E02000001,2,86,6,132
6058,E02000001,2,86,6,4216
6059,E02000001,2,86,6,2114
6060,E02000001,2,86,6,5445
6061,E02000001,2,86,7,5438
6062,E02000001,2,86,7,171
6063,E02000001,2,86,7,4868
6064,E02000001,2,86,7,4431
6065,E02000001,2,86,8,1118
6066,E02000001,2,86,8,852
6067,E02000001,2,86,8,5208
