HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO
1392,E00000017,5,-2,6,1,-2,1,6,1,-1,2,1,2,1
531,E00000007,3,-2,6,1,-2,1,3,2,-1,2,2,2,1
38,E00000001,5,-2,2,3,-2,2,5,3,-1,2,2,2,3
1209,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1905,E00000021,5,-2,3,2,-2,2,3,1,-1,2,4,2,1
1489,E00000018,4,-2,2,2,-2,2,6,3,-1,2,2,2,1
4258,E00000035,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
1854,E00000021,5,-2,2,4,-2,2,3,2,-1,2,1,2,1
3007,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
4041,E00000032,5,-2,5,4,-2,3,4,3,-1,2,5,2,3
2423,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1474,E00000018,5,-2,2,1,-2,1,4,2,-1,2,2,2,1
4537,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4314,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1855,E00000021,5,-2,2,2,-2,3,3,2,-1,2,1,2,1
987,E00000014,5,-2,5,1,-2,1,2,1,-1,2,3,2,1
369,E00000005,5,-2,3,2,-2,4,6,2,-1,2,2,4,1
2747,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3436,E00000028,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
3709,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1315,E00000017,5,-2,2,3,-2,3,6,4,-1,2,1,2,2
5072,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
1672,E00000019,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4560,E00166756,5,-2,2,1,-2,1,1,1,-1,2,4,2,1
4799,E00166757,5,-2,3,2,-2,2,2,1,-1,2,4,6,1
954,E00000014,5,-2,3,1,-2,1,2,1,-1,2,3,2,1
630,E00000010,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
2641,E00000025,5,-2,6,1,-2,1,4,2,-1,2,3,2,1
2904,E00000026,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
501,E00000007,5,-2,3,1,-2,1,3,2,-1,2,1,8,1
4072,E00000032,5,-2,5,3,-2,4,5,3,-1,2,7,7,1
1314,E00000017,5,-2,2,2,-2,3,6,4,-1,2,1,4,2
2005,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2192,E00000023,5,-2,5,1,-2,1,3,2,-1,2,2,5,1
750,E00000012,5,-2,5,2,-2,2,3,1,-1,2,7,6,2
1501,E00000018,5,-2,3,1,-2,1,3,1,-1,2,4,2,1
4018,E00000032,5,-2,5,1,-2,1,4,1,-1,2,6,6,2
284,E00000005,5,-2,2,2,-2,2,3,2,-1,2,2,2,2
4504,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
76,E00000001,5,-2,5,1,-2,1,5,3,-1,2,2,2,2
2784,E00000025,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
4775,E00166757,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
5548,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3647,E00000029,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
5569,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3691,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4312,E00000035,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
797,E00000012,5,-2,6,4,-2,2,4,2,-1,2,9,2,1
2707,E00000025,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
333,E00000005,5,-2,3,1,-2,1,3,1,-1,2,2,2,1
2883,E00000026,5,-2,3,3,-2,2,4,2,-1,2,2,5,1
1327,E00000017,5,-2,3,4,-2,2,4,2,-1,2,2,2,2
3363,E00000027,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
4481,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
3417,E00000028,5,-2,6,1,-2,1,1,1,-1,1,1,6,1
1189,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,2,1
416,E00000005,5,-2,6,1,-2,1,3,2,-1,1,2,2,1
3356,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
623,E00000010,5,-2,5,3,-2,2,2,1,-1,2,8,2,1
5486,E00166759,5,-2,6,1,-2,1,1,1,-1,2,5,6,1
1874,E00000021,5,-2,2,2,-2,2,4,2,-1,2,3,2,2
854,E00000013,5,-2,3,1,-2,1,4,2,-1,2,1,2,2
315,E00000005,5,-2,2,2,-2,2,5,2,-1,2,2,2,1
4517,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4931,E00166757,5,-2,6,2,-2,2,3,1,-1,2,2,2,2
1246,E00000016,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
2292,E00000024,5,-2,6,5,-2,3,1,1,-1,2,1,2,2
2719,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1436,E00000017,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
5387,E00166759,5,-2,2,1,-2,1,2,1,-1,2,5,2,1
110,E00000001,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
4507,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4470,E00166755,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
502,E00000007,5,-2,3,1,-2,1,4,2,-1,2,1,2,1
2104,E00000022,5,-2,5,1,-2,1,4,2,-1,2,3,2,1
2227,E00000023,5,-2,6,1,-2,1,1,1,-1,2,9,2,2
2282,E00000024,5,-2,3,5,-2,2,4,2,-1,2,1,4,1
1464,E00000018,5,-2,2,3,-2,2,3,1,-1,2,1,2,2
3608,E00000029,5,-2,5,2,-2,2,3,1,-1,2,8,4,1
5354,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4060,E00000032,5,-2,5,2,-2,4,5,3,-1,1,2,3,2
5117,E00166757,-2,-2,-1,-1,-2,0,4,1,-1,1,-1,-1,1
5263,E00166758,5,-2,3,2,-2,3,3,2,-1,2,2,2,1
4062,E00000032,5,-2,5,2,-2,4,5,3,-1,2,2,2,1
4686,E00166756,5,-2,6,3,-2,2,3,1,-1,2,1,2,1
149,E00000003,5,-2,2,1,-2,1,6,4,-1,2,2,2,2
4342,E00166755,5,-2,3,5,-2,2,3,2,-1,2,2,4,1
3804,E00000030,5,-2,5,5,-2,2,4,1,-1,2,5,2,1
2127,E00000022,5,-2,5,3,-2,3,4,2,-1,2,8,2,2
1998,E00000021,5,-2,6,2,-2,2,4,2,-1,2,1,2,1
9,E00000001,5,-2,2,1,-2,1,5,2,-1,2,5,2,2
4053,E00000032,5,-2,5,4,-2,3,5,1,-1,2,7,6,1
4045,E00000032,5,-2,5,2,-2,4,4,3,-1,2,7,7,2
4610,E00166756,5,-2,3,2,-2,2,4,1,-1,2,1,2,1
2874,E00000026,5,-2,3,1,-2,1,4,2,-1,2,4,2,1
2941,E00000026,5,-2,6,1,-2,1,3,2,-1,2,1,4,1
4238,E00000035,5,-2,6,5,-2,4,6,4,-1,2,1,2,1
4865,E00166757,5,-2,6,1,-2,1,2,1,-1,2,1,6,1
136,E00000003,5,-2,2,2,-2,3,5,3,-1,2,2,2,1
1815,E00000020,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
82,E00000001,5,-2,5,4,-2,2,6,1,-1,2,2,2,1
3666,E00000029,5,-2,6,5,-2,4,3,2,-1,2,2,6,1
5277,E00166758,5,-2,5,1,-2,1,3,1,-1,2,5,2,2
4792,E00166757,5,-2,2,1,-2,1,6,3,-1,2,1,2,1
2449,E00000024,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
1441,E00000018,5,-2,2,2,-2,2,2,1,-1,2,2,2,3
2331,E00000024,5,-2,6,1,-2,1,3,2,-1,2,1,6,1
1584,E00000019,5,-2,2,1,-2,1,3,1,-1,2,4,2,1
3840,E00000030,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
283,E00000005,5,-2,2,2,-2,2,3,2,-1,2,2,2,1
1862,E00000021,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
2031,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3407,E00000028,5,-2,3,1,-2,1,3,1,-1,2,1,2,1
5164,E00166758,5,-2,2,1,-2,1,3,2,-1,2,3,2,2
1445,E00000018,4,-2,2,1,-2,1,3,1,-1,2,1,2,3
4981,E00166757,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
1176,E00000016,5,-2,3,2,-2,2,4,2,-1,2,2,4,1
4793,E00166757,5,-2,3,1,-2,1,1,1,-1,1,1,2,1
4021,E00000032,5,-2,5,1,-2,1,4,2,-1,2,4,5,1
4035,E00000032,5,-2,5,4,-2,3,4,2,-1,2,3,4,1
3030,E00000026,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1
5038,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
4033,E00000032,5,-2,5,3,-2,3,4,2,-1,2,7,4,1
10,E00000001,5,-2,2,1,-2,1,5,2,-1,2,2,8,1
1816,E00000020,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
4310,E00000035,-2,-2,-1,-1,-2,0,6,3,-1,2,-1,-1,1
674,E00000012,5,-2,2,1,-2,1,3,1,-1,2,2,3,1
4596,E00166756,5,-2,3,1,-2,1,2,1,-1,2,1,2,1
2034,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
2550,E00000025,5,-2,5,1,-2,1,1,1,-1,2,4,2,1
2403,E00000024,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
4109,E00000035,5,-2,3,1,-2,1,2,1,-1,2,1,6,2
4287,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
24,E00000001,5,-2,2,2,-2,2,5,2,-1,2,1,6,2
2549,E00000025,5,-2,3,2,-2,4,4,2,-1,2,2,5,1
4140,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,4,1
3062,E00000027,2,-2,2,1,-2,1,2,1,-1,2,9,5,3
5456,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
5372,E00166759,5,-2,2,1,-2,1,1,1,-1,2,2,2,1
4144,E00000035,5,-2,6,1,-2,1,1,1,-1,2,4,6,1
1119,E00000016,5,-2,2,2,-2,2,4,2,-1,2,1,2,1
1925,E00000021,5,-2,3,2,-2,4,4,2,-1,2,1,2,2
3539,E00000028,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
859,E00000013,5,-2,3,3,-2,2,4,2,-1,2,2,2,2
3692,E00000029,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
720,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
3823,E00000030,5,-2,5,2,-2,3,5,2,-1,2,3,3,1
1967,E00000021,5,-2,6,2,-2,2,3,1,-1,2,3,4,1
5497,E00166759,5,-2,6,5,-2,3,2,2,-1,2,1,6,1
4336,E00166755,5,-2,2,3,-2,2,6,4,-1,2,4,2,2
1900,E00000021,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
3578,E00000029,5,-2,5,3,-2,2,1,1,-1,2,3,6,1
94,E00000001,5,-2,6,2,-2,2,6,3,-1,2,1,2,2
2682,E00000025,5,-2,6,1,-2,1,5,1,-1,2,2,2,2
4385,E00166755,5,-2,6,1,-2,1,3,1,-1,1,9,2,1
5185,E00166758,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
3735,E00000029,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
2097,E00000022,5,-2,5,1,-2,1,1,1,-1,2,6,2,1
3737,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
2831,E00000026,5,-2,2,1,-2,1,3,1,-1,2,9,6,3
5495,E00166759,5,-2,6,1,-2,1,2,1,-1,2,2,6,1
952,E00000014,5,-2,3,1,-2,1,2,1,-1,2,2,2,1
2798,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
5271,E00166758,5,-2,3,4,-2,2,6,1,-1,2,1,2,2
726,E00000012,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
3096,E00000027,5,-2,3,1,-2,1,1,1,-1,2,4,2,1
293,E00000005,5,-2,2,1,-2,1,4,1,-1,2,2,2,2
5459,E00166759,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
2370,E00000024,5,-2,6,1,-2,1,5,2,-1,2,2,4,1
993,E00000014,5,-2,5,1,-2,1,2,1,-1,2,5,2,1
3777,E00000030,5,-2,5,1,-2,1,2,1,-1,2,8,4,1
3288,E00000027,-2,30,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
4128,E00000035,5,-2,3,1,-2,1,4,2,-1,2,2,4,1
1428,E00000017,-2,-2,-1,-1,-2,0,6,2,-1,2,-1,-1,1
5444,E00166759,5,-2,3,4,-2,2,4,2,-1,2,1,2,1
2121,E00000022,5,-2,5,4,-2,2,4,2,-1,2,7,2,2
4898,E00166757,5,-2,6,1,-2,1,3,1,-1,2,9,4,1
4984,E00166757,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4452,E00166755,5,-2,6,3,-2,2,5,2,-1,2,1,4,1
3767,E00000030,5,-2,5,1,-2,1,2,1,-1,2,3,2,1
2214,E00000023,5,-2,5,4,-2,3,4,2,-1,2,3,2,1
2385,E00000024,5,-2,6,2,-2,2,6,4,-1,2,9,2,1
650,E00000010,5,-2,6,1,-2,1,1,1,-1,2,2,4,1
4220,E00000035,5,-2,6,2,-2,2,4,2,-1,2,2,6,1
73,E00000001,5,-2,5,2,-2,3,4,2,-1,2,1,2,1
4514,E00166755,-2,-2,-1,-1,-2,0,6,4,-1,1,-1,-1,1
1133,E00000016,5,-2,2,2,-2,2,5,2,-1,2,4,2,1
25,E00000001,5,-2,2,3,-2,2,5,2,-1,2,2,2,1
4499,E00166755,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3865,E00000030,-2,-2,-1,-1,-2,0,2,2,-1,2,-1,-1,1
1355,E00000017,5,-2,3,2,-2,3,6,4,-1,2,1,2,1
3708,E00000029,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
3112,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,6,1
3401,E00000028,5,-2,2,1,-2,1,4,2,-1,2,1,2,1
1804,E00000020,5,-2,6,3,-2,3,4,3,-1,2,2,2,1
1058,E00000014,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
2924,E00000026,5,-2,6,3,-2,2,2,1,-1,2,9,8,1
5171,E00166758,5,-2,2,2,-2,2,3,1,-1,2,4,2,1
5089,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,1,-1,-1,1
2187,E00000023,5,-2,5,1,-2,1,2,1,-1,2,2,4,2
4953,E00166757,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
1144,E00000016,5,-2,3,1,-2,1,2,1,-1,2,1,4,1
1316,E00000017,5,-2,2,2,-2,4,6,4,-1,2,2,2,3
622,E00000010,5,-2,5,1,-2,1,2,1,-1,2,8,8,1
3029,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3602,E00000029,5,-2,5,1,-2,1,3,1,-1,2,4,4,1
538,E00000007,5,-2,6,1,-2,1,3,2,-1,2,2,6,2
1223,E00000016,5,-2,6,4,-2,2,2,1,-1,2,2,6,1
5067,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4646,E00166756,5,-2,6,1,-2,1,1,1,-1,2,1,4,2
5389,E00166759,5,-2,2,1,-2,1,2,1,-1,2,6,2,2
4375,E00166755,5,-2,6,2,-2,2,2,1,-1,2,2,4,1
3289,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1979,E00000021,5,-2,6,1,-2,1,4,1,-1,1,9,2,1
5570,E00166759,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
931,E00000014,5,-2,2,1,-2,1,2,1,-1,2,1,2,1
2785,E00000025,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
818,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,2
832,E00000013,5,-2,2,5,-2,2,3,2,-1,2,1,2,1
3807,E00000030,5,-2,5,4,-2,2,4,3,-1,2,2,2,2
2475,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2320,E00000024,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
2566,E00000025,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
974,E00000014,5,-2,5,1,-2,1,1,1,-1,2,6,4,1
3689,E00000029,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1
3032,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1099,E00000016,5,-2,2,2,-2,2,3,2,-1,2,2,2,3
4879,E00166757,5,-2,6,1,-2,1,3,1,-1,1,9,4,2
4206,E00000035,5,-2,6,1,-2,1,4,1,-1,2,2,4,1
2832,E00000026,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
3408,E00000028,5,-2,3,1,-2,1,3,1,-1,2,1,2,2
4182,E00000035,5,-2,6,1,-2,1,3,2,-1,2,1,2,1
2165,E00000023,5,-2,2,4,-2,2,4,3,-1,2,3,2,2
3942,E00000031,5,-2,6,5,-2,2,3,2,-1,2,2,4,1
944,E00000014,5,-2,2,1,-2,1,3,1,-1,2,3,7,1
4906,E00166757,5,-2,6,1,-2,1,3,1,-1,2,3,6,1
2016,E00000021,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
1448,E00000018,5,-2,2,1,-2,1,3,1,-1,2,1,2,1
3144,E00000027,5,-2,5,2,-2,2,4,1,-1,2,1,7,1
2175,E00000023,5,-2,3,3,-2,2,4,1,-1,2,2,6,1
5124,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
990,E00000014,5,-2,5,1,-2,1,2,1,-1,2,4,2,1
4200,E00000035,5,-2,6,5,-2,2,3,2,-1,2,1,4,1
4243,E00000035,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
2124,E00000022,5,-2,5,2,-2,3,4,2,-1,2,3,2,1
4577,E00166756,5,-2,2,1,-2,1,3,1,-1,2,2,4,1
1034,E00000014,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
833,E00000013,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
919,E00000013,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4364,E00166755,5,-2,6,1,-2,1,2,1,-1,2,1,4,1
1936,E00000021,5,-2,5,1,-2,1,4,2,-1,2,1,2,1
5400,E00166759,5,-2,2,2,-2,2,3,2,-1,2,1,2,1
1323,E00000017,5,-2,3,2,-2,2,3,2,-1,2,1,2,2
1015,E00000014,5,-2,5,1,-2,1,3,1,-1,2,3,2,1
5052,E00166757,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1
2862,E00000026,5,-2,3,1,-2,1,3,1,-1,2,4,4,2
5351,E00166758,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
3159,E00000027,5,-2,6,1,-2,1,1,1,-1,2,1,6,1
5233,E00166758,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
5241,E00166758,5,-2,3,1,-2,1,3,1,-1,2,2,2,2
1542,E00000018,5,-2,6,2,-2,2,3,1,-1,2,3,2,1
1284,E00000017,5,-2,2,2,-2,2,5,3,-1,2,1,2,1
4973,E00166757,5,-2,6,3,-2,2,4,2,-1,2,2,4,1
4962,E00166757,5,-2,6,3,-2,2,4,1,-1,2,1,2,1
2840,E00000026,5,-2,2,1,-2,1,4,2,-1,2,4,2,1
842,E00000013,5,-2,3,1,-2,1,2,1,-1,2,2,2,2
4464,E00166755,-2,27,-2,-1,0,-1,-1,-1,-1,2,-1,-1,1
429,E00000005,5,-2,6,5,-2,2,3,1,-1,2,2,6,1
225,E00000003,5,-2,6,2,-2,4,6,3,-1,2,1,2,1
679,E00000012,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
4999,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
3074,E00000027,5,-2,2,1,-2,1,2,1,-1,2,1,3,2
0,E00000001,5,-2,2,1,-2,1,2,1,-1,2,3,2,2
1639,E00000019,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
609,E00000010,5,-2,5,1,-2,1,1,1,-1,2,2,4,1
575,E00000007,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3816,E00000030,5,-2,5,2,-2,4,4,3,-1,2,2,2,2
1087,E00000016,5,-2,2,1,-2,1,3,1,-1,2,1,2,2
2242,E00000023,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
5499,E00166759,5,-2,6,1,-2,1,3,1,-1,2,9,2,1
3388,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
4712,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
3593,E00000029,5,-2,5,1,-2,1,3,1,-1,2,2,2,1
5469,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
689,E00000012,5,-2,3,1,-2,1,3,1,-1,2,6,2,1
5357,E00166758,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
3249,E00000027,5,-2,6,5,-2,2,3,2,-1,2,2,6,1
3718,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1326,E00000017,5,-2,3,3,-2,2,4,2,-1,2,1,2,1
2232,E00000023,5,-2,6,1,-2,1,4,2,-1,2,1,6,1
1617,E00000019,5,-2,3,2,-2,2,3,1,-1,2,2,4,2
5567,E00166759,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
4083,E00000032,5,-2,6,2,-2,4,4,2,-1,2,9,6,2
2735,E00000025,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1
1297,E00000017,5,-2,2,1,-2,1,6,4,-1,2,1,2,1
2694,E00000025,5,-2,6,5,-2,3,5,3,-1,2,9,2,3
4105,E00000035,5,-2,2,2,-2,2,6,3,-1,2,1,2,1
301,E00000005,5,-2,2,2,-2,2,4,1,-1,2,1,4,1
1712,E00000020,5,-2,2,1,-2,1,4,1,-1,2,2,2,1
2204,E00000023,5,-2,5,1,-2,1,4,3,-1,2,2,4,2
2638,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,1
1909,E00000021,5,-2,3,2,-2,2,3,2,-1,2,1,3,2
4006,E00000032,5,-2,5,4,-2,2,3,2,-1,2,6,5,2
2943,E00000026,5,-2,6,1,-2,1,3,2,-1,2,4,4,1
5228,E00166758,5,-2,2,2,-2,2,6,1,-1,2,1,2,2
2816,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1587,E00000019,5,-2,2,1,-2,1,3,2,-1,2,2,4,1
4889,E00166757,5,-2,6,1,-2,1,3,1,-1,2,1,2,3
938,E00000014,5,-2,2,1,-2,1,2,1,-1,2,6,6,1
4760,E00166757,5,-2,2,1,-2,1,3,2,-1,2,1,2,1
858,E00000013,5,-2,3,2,-2,2,4,2,-1,2,1,2,1
106,E00000001,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1
2509,E00000025,4,-2,2,1,-2,1,4,2,-1,2,1,4,1
5276,E00166758,5,-2,5,1,-2,1,3,1,-1,2,8,2,1
3304,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
1809,E00000020,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1
1351,E00000017,5,-2,3,2,-2,2,6,4,-1,2,3,2,1
1568,E00000018,-2,-2,-1,-1,-2,0,5,4,-1,2,-1,-1,1
1756,E00000020,5,-2,3,2,-2,4,4,3,-1,1,1,2,3
5011,E00166757,-2,-2,-1,-1,-2,0,5,2,-1,2,-1,-1,1
1061,E00000014,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
898,E00000013,-2,28,-2,-1,84,-1,-1,-1,-1,2,8,-1,1
3788,E00000030,5,-2,5,1,-2,1,3,1,-1,2,3,6,1
5472,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,2,1
2183,E00000023,5,-2,3,2,-2,3,5,3,-1,2,2,2,2
5498,E00166759,5,-2,6,1,-2,1,3,1,-1,2,2,2,1
3413,E00000028,5,-2,6,1,-2,1,1,1,-1,1,3,2,1
5025,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1
63,E00000001,5,-2,3,2,-2,3,5,3,-1,2,1,2,2
753,E00000012,5,-2,5,3,-2,2,3,1,-1,2,2,2,1
1635,E00000019,5,-2,6,1,-2,1,2,1,-1,2,2,2,1
5339,E00166758,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
3100,E00000027,5,-2,3,1,-2,1,1,1,-1,2,1,4,1
3505,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
1924,E00000021,5,-2,3,2,-2,4,4,2,-1,2,2,2,1
1821,E00000020,-2,-2,-1,-1,-2,0,5,1,-1,2,-1,-1,1
3248,E00000027,5,-2,6,5,-2,2,3,2,-1,2,1,4,2
5064,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1
4231,E00000035,5,-2,6,1,-2,1,5,2,-1,2,3,2,2
3107,E00000027,5,-2,3,1,-2,1,2,1,-1,2,1,2,2
5048,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1
1390,E00000017,5,-2,6,1,-2,1,4,3,-1,2,1,5,2
1708,E00000020,5,-2,2,2,-2,2,3,2,-1,2,1,2,3
2718,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1
4008,E00000032,5,-2,5,4,-2,2,3,3,-1,2,3,4,1
4666,E00166756,5,-2,6,1,-2,1,2,1,-1,2,1,2,3
1027,E00000014,5,-2,6,1,-2,1,1,1,-1,2,5,2,1
2078,E00000022,5,-2,3,3,-2,2,4,2,-1,2,1,2,1
2360,E00000024,5,-2,6,1,-2,1,4,3,-1,1,1,2,3
5563,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1
2552,E00000025,5,-2,5,2,-2,3,3,1,-1,2,2,2,3
1056,E00000014,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1
4583,E00166756,5,-2,2,2,-2,3,3,2,-1,2,1,2,1
5056,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1
4747,E00166757,5,-2,2,1,-2,1,3,1,-1,1,4,2,1
116,E00000003,5,-2,2,2,-2,2,2,1,-1,2,4,8,2
4945,E00166757,5,-2,6,5,-2,2,3,2,-1,2,1,5,1
3639,E00000029,5,-2,6,1,-2,1,2,1,-1,2,3,4,1
222,E00000003,5,-2,6,5,-2,3,6,4,-1,2,1,2,1
4154,E00000035,5,-2,6,1,-2,1,2,1,-1,2,1,3,3
1941,E00000021,5,-2,6,1,-2,1,2,1,-1,2,5,4,1
