HID,Area,LC4402_C_TYPACCOM,QS420_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,CommunalSize,LC4404_C_SIZHUK11,LC4404_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4605_C_NSSEC,LC4202_C_ETHHUK11,LC4202_C_CARSNO,HRPID,FILLED
5509,E00166759,5,-2,6,5,-2,2,3,2,-1,2,2,6,1,1352,False
3178,E00000027,5,-2,6,1,-2,1,2,1,-1,2,7,2,1,4952,True
1597,E00000019,5,-2,2,1,-2,1,4,2,-1,2,6,2,2,2760,True
5487,E00166759,5,-2,6,1,-2,1,1,1,-1,2,9,6,1,3269,True
5294,E00166758,5,-2,6,1,-2,1,3,2,-1,2,4,2,1,4739,True
4627,E00166756,5,-2,6,1,-2,1,1,1,-1,2,2,2,1,3175,True
3349,E00000027,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2670,E00000025,5,-2,6,2,-2,2,4,2,-1,2,2,6,1,4106,False
597,E00000010,5,-2,3,1,-2,1,3,1,-1,2,3,6,2,4599,True
5188,E00166758,5,-2,2,1,-2,1,4,1,-1,2,4,2,3,2627,True
515,E00000007,5,-2,6,3,-2,2,1,1,-1,2,2,2,1,5227,False
2573,E00000025,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,4953,True
1244,E00000016,5,-2,6,1,-2,1,6,1,-1,2,1,2,1,753,True
2154,E00000023,5,-2,2,1,-2,1,4,2,-1,2,2,2,1,4954,True
4193,E00000035,5,-2,6,5,-2,2,3,1,-1,1,2,6,1,2606,False
1261,E00000016,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
1269,E00000017,5,-2,2,1,-2,1,4,2,-1,2,2,6,1,2153,True
729,E00000012,5,-2,5,1,-2,1,3,1,-1,2,6,2,1,4955,True
4884,E00166757,5,-2,6,1,-2,1,3,1,-1,2,2,2,1,2584,True
5074,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
5478,E00166759,5,-2,6,1,-2,1,1,1,-1,2,2,4,1,1733,True
2156,E00000023,5,-2,2,1,-2,1,4,2,-1,2,6,2,1,2498,True
2149,E00000022,5,-2,6,5,-2,3,5,3,-1,2,3,4,1,5633,False
2017,E00000021,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
1700,E00000020,5,-2,2,2,-2,2,3,1,-1,2,3,2,1,1391,False
4282,E00000035,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
519,E00000007,5,-2,6,1,-2,1,2,1,-1,2,2,4,1,4898,True
4655,E00166756,5,-2,6,3,-2,2,1,1,-1,2,2,3,2,871,False
747,E00000012,5,-2,5,2,-2,2,3,1,-1,2,7,2,1,5627,False
2716,E00000025,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
1504,E00000018,5,-2,3,1,-2,1,3,1,-1,2,2,2,2,3869,True
250,E00000005,5,-2,2,1,-2,1,2,1,-1,2,1,3,1,4214,True
3910,E00000031,5,-2,5,2,-2,4,3,2,-1,2,2,2,2,3016,False
3409,E00000028,5,-2,3,1,-2,1,3,1,-1,2,2,2,3,3811,True
2216,E00000023,5,-2,5,4,-2,3,4,2,-1,2,7,2,1,4658,True
2466,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
5272,E00166758,5,-2,5,1,-2,1,1,1,-1,2,2,2,1,4538,True
4704,E00166756,5,-2,6,4,-2,2,4,2,-1,2,9,2,2,4838,True
1065,E00000016,5,-2,2,1,-2,1,2,1,-1,2,2,2,1,3206,True
708,E00000012,5,-2,5,1,-2,1,2,1,-1,2,3,2,1,1438,True
3190,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,4,1,1782,True
4266,E00000035,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2092,E00000022,5,-2,3,3,-2,4,5,3,-1,2,2,2,2,517,False
4678,E00166756,5,-2,6,1,-2,1,3,2,-1,1,1,2,2,2392,True
817,E00000013,5,-2,2,1,-2,1,2,1,-1,2,1,2,2,1850,True
1695,E00000020,5,-2,2,1,-2,1,3,2,-1,2,1,2,1,4600,True
3378,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
2433,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1116,E00000016,5,-2,2,2,-2,2,4,1,-1,2,3,2,1,4444,False
5426,E00166759,5,-2,3,1,-2,1,2,1,-1,2,1,2,1,4899,True
3207,E00000027,5,-2,6,2,-2,2,2,1,-1,2,3,6,1,1661,False
1674,E00000019,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
4049,E00000032,5,-2,5,1,-2,1,5,3,-1,2,7,6,1,4900,True
3515,E00000028,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3197,E00000027,5,-2,6,1,-2,1,2,1,-1,2,3,6,1,6023,True
2570,E00000025,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,1734,True
989,E00000014,5,-2,5,1,-2,1,2,1,-1,2,3,2,1,4384,True
5238,E00166758,5,-2,3,1,-2,1,3,1,-1,2,1,2,1,3313,True
691,E00000012,5,-2,3,1,-2,1,3,1,-1,2,1,4,1,491,True
193,E00000003,5,-2,3,2,-2,2,6,3,-1,2,1,2,2,1662,False
2473,E00000024,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
565,E00000007,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
359,E00000005,5,-2,3,2,-2,3,4,2,-1,2,1,2,1,2427,True
4777,E00166757,5,-2,2,1,-2,1,4,1,-1,2,1,6,2,4901,True
3240,E00000027,5,-2,6,1,-2,1,3,2,-1,2,3,6,1,2793,True
1338,E00000017,5,-2,3,2,-2,4,5,3,-1,2,1,2,2,1663,False
4205,E00000035,5,-2,6,1,-2,1,4,1,-1,2,2,4,1,4902,True
3730,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
4779,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,2,1,4903,True
3774,E00000030,5,-2,5,1,-2,1,2,1,-1,2,2,2,3,950,True
3975,E00000032,5,-2,5,1,-2,1,2,1,-1,2,4,7,2,4853,True
3619,E00000029,5,-2,5,2,-2,4,6,3,-1,2,3,2,1,1664,False
4158,E00000035,5,-2,6,1,-2,1,2,1,-1,2,2,4,1,2047,True
5142,E00166758,5,-2,2,1,-2,1,3,1,-1,2,2,2,1,4744,True
2715,E00000025,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2697,E00000025,5,-2,6,1,-2,1,6,2,-1,1,2,3,1,5489,True
4192,E00000035,5,-2,6,3,-2,2,3,1,-1,2,2,4,1,626,False
3266,E00000027,5,-2,6,2,-2,2,4,2,-1,2,1,2,1,1215,False
1111,E00000016,5,-2,2,1,-2,1,4,2,-1,2,1,2,2,3080,True
5211,E00166758,5,-2,2,1,-2,1,5,2,-1,2,2,8,1,2532,True
3725,E00000029,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
5006,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
16,E00000001,5,-2,2,1,-2,1,5,3,-1,2,2,2,2,4854,True
4391,E00166755,5,-2,6,1,-2,1,3,1,-1,2,1,6,1,4508,True
3860,E00000030,5,-2,6,5,-2,3,5,3,-1,2,9,2,2,6030,False
2884,E00000026,5,-2,3,3,-2,2,4,2,-1,2,1,6,1,4560,False
2839,E00000026,5,-2,2,1,-2,1,4,2,-1,2,3,2,1,4855,True
2646,E00000025,5,-2,6,1,-2,1,4,2,-1,2,2,2,2,4856,True
5256,E00166758,5,-2,3,3,-2,2,3,1,-1,2,2,2,1,1665,False
5069,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3722,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
3554,E00000028,-2,-2,-1,-1,-2,0,1,1,-1,1,-1,-1,1,-1,False
3771,E00000030,5,-2,5,1,-2,1,2,1,-1,2,7,2,1,4857,True
1950,E00000021,5,-2,6,1,-2,1,3,1,-1,2,2,2,3,4858,True
1213,E00000016,5,-2,6,1,-2,1,2,1,-1,2,5,5,1,3788,True
3736,E00000029,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
4301,E00000035,-2,-2,-1,-1,-2,0,5,2,-1,1,-1,-1,1,-1,False
61,E00000001,5,-2,3,2,-2,2,5,3,-1,2,2,8,1,1666,False
5292,E00166758,5,-2,6,1,-2,1,3,1,-1,2,2,2,1,4100,True
3690,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
271,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,4,2,4755,True
1546,E00000018,5,-2,6,3,-2,2,3,1,-1,2,6,2,2,4563,False
2419,E00000024,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
2264,E00000024,2,-2,2,5,-2,4,4,2,-1,2,1,2,1,4712,False
3678,E00000029,5,-2,6,5,-2,4,5,1,-1,2,1,3,1,2689,False
3799,E00000030,5,-2,5,1,-2,1,4,1,-1,2,6,6,1,3789,True
1444,E00000018,4,-2,2,1,-2,1,3,1,-1,2,2,2,2,4197,True
4117,E00000035,5,-2,3,2,-2,2,3,1,-1,2,3,2,1,1392,False
3445,E00000028,5,-2,6,1,-2,1,2,1,-1,2,9,6,1,4601,True
4142,E00000035,5,-2,6,1,-2,1,1,1,-1,2,9,4,1,4859,True
4529,E00166755,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
857,E00000013,5,-2,3,2,-2,2,4,1,-1,2,1,2,2,1273,False
2659,E00000025,5,-2,6,3,-2,2,4,1,-1,2,2,2,2,1576,False
861,E00000013,5,-2,3,2,-2,3,4,2,-1,2,4,2,1,5801,False
4396,E00166755,5,-2,6,1,-2,1,3,2,-1,2,7,2,1,3270,True
3738,E00000029,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
52,E00000001,5,-2,3,2,-2,2,4,2,-1,2,2,2,1,4513,False
3837,E00000030,5,-2,6,1,-2,1,2,1,-1,2,1,2,1,2854,True
3292,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
5166,E00166758,5,-2,2,1,-2,1,3,2,-1,2,1,4,1,4602,True
2083,E00000022,5,-2,3,2,-2,3,4,2,-1,2,1,2,2,997,True
631,E00000010,5,-2,5,1,-2,1,3,1,-1,2,3,2,1,3176,True
5156,E00166758,5,-2,2,1,-2,1,3,1,-1,2,1,4,1,394,True
649,E00000010,5,-2,6,1,-2,1,1,1,-1,2,2,4,1,1904,True
4823,E00166757,5,-2,5,2,-2,3,4,2,-1,2,4,2,1,3324,True
3757,E00000030,5,-2,5,1,-2,1,1,1,-1,2,8,2,1,4811,True
2618,E00000025,5,-2,6,5,-2,2,3,2,-1,2,9,4,2,1521,False
3145,E00000027,2,-2,6,1,-2,1,1,1,-1,2,2,4,1,4860,True
460,E00000005,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
718,E00000012,5,-2,5,1,-2,1,3,1,-1,2,2,2,1,4861,True
4988,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2915,E00000026,5,-2,6,2,-2,2,2,1,-1,2,1,2,2,1667,False
4994,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
670,E00000012,5,-2,2,1,-2,1,2,1,-1,2,2,4,1,2585,True
1321,E00000017,5,-2,3,1,-2,1,2,1,-1,2,1,2,3,2393,True
1792,E00000020,5,-2,6,1,-2,1,4,2,-1,2,2,3,1,4862,True
3705,E00000029,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
4677,E00166756,5,-2,6,1,-2,1,3,1,-1,2,2,4,1,2673,True
5303,E00166758,5,-2,6,5,-2,2,3,1,-1,2,1,4,2,3034,False
2095,E00000022,5,-2,5,1,-2,1,1,1,-1,2,5,2,1,4863,True
2063,E00000022,5,-2,2,1,-2,1,5,3,-1,2,1,2,1,4864,True
4613,E00166756,5,-2,3,3,-2,2,4,2,-1,2,2,6,1,1668,False
2757,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1446,E00000018,4,-2,2,1,-2,1,3,1,-1,2,4,2,3,4812,True
4073,E00000032,5,-2,5,4,-2,4,5,3,-1,2,2,2,1,4566,False
1089,E00000016,5,-2,2,1,-2,1,3,1,-1,2,4,2,2,4813,True
712,E00000012,5,-2,5,1,-2,1,2,1,-1,2,2,4,1,4814,True
2143,E00000022,5,-2,6,5,-2,2,4,3,-1,2,2,4,1,1148,False
3177,E00000027,5,-2,6,1,-2,1,2,1,-1,2,2,2,1,1187,True
2040,E00000022,5,-2,2,1,-2,1,1,1,-1,2,2,2,2,3024,True
2760,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
2595,E00000025,5,-2,6,1,-2,1,3,2,-1,2,1,2,1,1629,True
1840,E00000021,5,-2,2,1,-2,1,3,1,-1,2,1,2,2,3081,True
1759,E00000020,5,-2,3,1,-2,1,5,3,-1,2,2,2,1,1499,True
5532,E00166759,5,-2,6,5,-2,3,4,3,-1,2,1,2,1,1588,False
3760,E00000030,5,-2,5,1,-2,1,1,1,-1,2,3,5,2,4815,True
2249,E00000024,5,-2,2,1,-2,1,3,2,-1,2,1,2,1,1783,True
5019,E00166757,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
2448,E00000024,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
3540,E00000028,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
2418,E00000024,-2,-2,-1,-1,-2,0,5,4,-1,2,-1,-1,1,-1,False
3564,E00000029,5,-2,2,2,-2,2,5,3,-1,2,1,2,1,1577,False
3130,E00000027,5,-2,3,2,-2,2,3,2,-1,2,2,2,1,1578,False
4471,E00166755,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
3282,E00000027,5,-2,6,3,-2,4,6,4,-1,2,2,4,1,1579,False
3916,E00000031,5,-2,5,2,-2,2,4,1,-1,2,8,5,2,1580,False
3226,E00000027,5,-2,6,2,-2,3,2,1,-1,2,3,2,1,4791,True
4588,E00166756,5,-2,3,1,-2,1,1,1,-1,2,3,2,1,2533,True
893,E00000013,5,-2,6,3,-2,2,3,1,-1,2,1,4,1,1581,False
4138,E00000035,5,-2,6,1,-2,1,1,1,-1,2,1,2,1,4816,True
3290,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
31,E00000001,5,-2,2,2,-2,2,5,3,-1,2,1,2,2,1582,False
860,E00000013,5,-2,3,3,-2,2,4,2,-1,2,4,2,2,5484,False
396,E00000005,5,-2,6,2,-2,2,2,1,-1,2,2,4,1,912,False
544,E00000007,5,-2,6,1,-2,1,4,1,-1,2,9,4,2,1549,True
3761,E00000030,5,-2,5,1,-2,1,1,1,-1,2,2,7,1,4817,True
3624,E00000029,5,-2,6,1,-2,1,1,1,-1,2,1,6,1,5336,True
948,E00000014,5,-2,3,1,-2,1,1,1,-1,2,1,2,1,1735,True
837,E00000013,5,-2,2,2,-2,2,4,2,-1,2,1,2,1,1047,False
1033,E00000014,5,-2,6,5,-2,2,1,1,-1,2,2,6,1,5908,False
2615,E00000025,5,-2,6,4,-2,2,3,2,-1,2,4,2,2,4839,True
3016,E00000026,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
2579,E00000025,5,-2,6,1,-2,1,2,1,-1,2,2,2,3,1369,True
784,E00000012,5,-2,6,3,-2,2,2,1,-1,2,1,2,3,1583,False
3221,E00000027,5,-2,6,5,-2,2,2,1,-1,2,2,2,1,1283,False
4094,E00000035,5,-2,2,2,-2,2,2,1,-1,2,9,6,1,4833,False
5424,E00166759,5,-2,3,2,-2,2,1,1,-1,2,2,2,1,1584,False
5566,E00166759,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
2453,E00000024,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3874,E00000031,5,-2,2,2,-2,2,4,1,-1,2,2,8,2,1393,False
1342,E00000017,5,-2,3,1,-2,1,6,3,-1,2,1,2,2,4818,True
335,E00000005,5,-2,3,1,-2,1,3,1,-1,2,4,2,1,1601,True
3568,E00000029,5,-2,3,1,-2,1,3,2,-1,2,2,2,1,4819,True
5285,E00166758,5,-2,6,1,-2,1,2,1,-1,2,9,2,1,2674,True
3045,E00000026,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
1750,E00000020,5,-2,3,2,-2,2,4,2,-1,2,2,5,1,4356,False
1920,E00000021,5,-2,3,2,-2,2,4,2,-1,2,2,2,1,1394,False
3497,E00000028,5,-2,6,3,-2,2,5,2,-1,2,1,6,1,1048,False
5144,E00166758,5,-2,2,1,-2,1,3,1,-1,2,2,2,1,4820,True
406,E00000005,5,-2,6,1,-2,1,3,1,-1,2,9,2,1,2534,True
2787,E00000025,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
5001,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
267,E00000005,5,-2,2,1,-2,1,3,1,-1,2,1,2,3,1188,True
1067,E00000016,5,-2,2,1,-2,1,2,1,-1,2,3,2,1,4821,True
5369,E00166759,5,-2,2,1,-2,1,1,1,-1,2,1,2,1,3110,True
462,E00000005,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
770,E00000012,5,-2,5,2,-2,2,4,1,-1,2,1,6,1,1395,False
5248,E00166758,5,-2,3,2,-2,2,3,1,-1,2,2,2,1,4357,False
2322,E00000024,5,-2,6,1,-2,1,3,1,-1,2,1,6,1,2535,True
4782,E00166757,5,-2,2,1,-2,1,4,2,-1,2,1,2,2,1500,True
5196,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,2,1630,True
619,E00000010,5,-2,5,1,-2,1,2,1,-1,2,7,2,1,3904,True
2324,E00000024,3,-2,6,1,-2,1,3,2,-1,2,1,4,1,1550,True
3430,E00000028,5,-2,6,1,-2,1,2,1,-1,1,4,4,1,4822,True
3955,E00000032,5,-2,5,1,-2,1,1,1,-1,2,8,4,1,4823,True
3743,E00000030,2,-2,2,2,-2,2,5,3,-1,2,3,2,1,1274,False
1371,E00000017,5,-2,5,5,-2,2,6,4,-1,2,2,2,1,4363,False
774,E00000012,5,-2,5,4,-2,3,4,2,-1,2,5,2,2,4617,True
3359,E00000027,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
2811,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
1698,E00000020,5,-2,2,1,-2,1,3,2,-1,2,4,2,2,4824,True
47,E00000001,5,-2,2,2,-2,2,6,3,-1,2,1,2,2,1396,False
4509,E00166755,-2,-2,-1,-1,-2,0,5,3,-1,2,-1,-1,1,-1,False
5453,E00166759,5,-2,5,1,-2,1,3,1,-1,2,2,2,1,2440,True
1202,E00000016,5,-2,6,1,-2,1,2,1,-1,2,1,2,2,4825,True
196,E00000003,5,-2,3,2,-2,2,6,4,-1,2,2,2,2,1397,False
3830,E00000030,5,-2,5,2,-2,4,5,3,-1,1,2,2,3,1398,False
1953,E00000021,5,-2,6,1,-2,1,3,1,-1,2,1,4,1,4027,True
3710,E00000029,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
3615,E00000029,5,-2,5,1,-2,1,5,1,-1,2,3,2,1,4756,True
2635,E00000025,5,-2,6,1,-2,1,4,2,-1,2,1,2,1,4794,True
5192,E00166758,5,-2,2,1,-2,1,4,2,-1,2,1,2,1,4028,True
3574,E00000029,5,-2,5,1,-2,1,1,1,-1,2,2,2,1,4539,True
4811,E00166757,5,-2,3,5,-2,2,3,2,-1,2,1,2,2,1059,False
5329,E00166758,5,-2,6,2,-2,2,4,2,-1,2,2,2,2,3997,False
2917,E00000026,5,-2,6,3,-2,2,2,1,-1,1,1,2,2,1275,False
137,E00000003,5,-2,2,2,-2,3,5,3,-1,2,1,2,2,1276,True
1014,E00000014,5,-2,5,1,-2,1,3,1,-1,2,3,2,1,3947,True
3318,E00000027,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
5215,E00166758,5,-2,2,3,-2,2,5,2,-1,2,6,2,3,2192,False
4957,E00166757,5,-2,6,1,-2,1,4,2,-1,2,2,2,1,3271,True
4800,E00166757,5,-2,3,1,-2,1,3,1,-1,1,1,5,3,4757,True
4713,E00166756,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
1836,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1,5697,True
2087,E00000022,5,-2,3,3,-2,3,4,3,-1,2,6,2,2,1049,True
3431,E00000028,5,-2,6,1,-2,1,2,1,-1,1,5,6,1,1885,True
487,E00000007,5,-2,2,1,-2,1,4,1,-1,2,1,2,3,4278,True
892,E00000013,5,-2,6,3,-2,2,3,1,-1,2,1,2,2,1050,False
2024,E00000021,-2,-2,-1,-1,-2,0,6,1,-1,2,-1,-1,1,-1,False
3284,E00000027,5,-2,6,5,-2,4,6,4,-1,2,1,6,1,1149,False
232,E00000003,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
3329,E00000027,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
2056,E00000022,5,-2,2,1,-2,1,4,3,-1,2,1,2,1,655,True
4989,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
4201,E00000035,5,-2,6,5,-2,2,3,2,-1,2,2,6,1,2607,False
2799,E00000025,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
5047,E00166757,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
1797,E00000020,5,-2,6,3,-2,2,4,2,-1,2,1,2,1,5343,False
3884,E00000031,5,-2,5,2,-2,4,2,1,-1,2,5,3,1,1051,False
1837,E00000021,5,-2,2,1,-2,1,3,1,-1,2,4,2,1,3001,True
3819,E00000030,5,-2,5,1,-2,1,5,3,-1,2,5,8,1,4758,True
1826,E00000020,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
1252,E00000016,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
5447,E00166759,5,-2,3,5,-2,3,4,3,-1,2,1,8,1,998,False
5039,E00166757,-2,-2,-1,-1,-2,0,2,1,-1,1,-1,-1,1,-1,False
690,E00000012,5,-2,3,1,-2,1,3,1,-1,2,6,2,2,4759,True
2205,E00000023,5,-2,5,2,-2,2,4,2,-1,2,4,5,1,627,False
2212,E00000023,5,-2,5,3,-2,3,4,2,-1,2,6,2,1,1052,True
760,E00000012,5,-2,5,5,-2,2,3,1,-1,2,2,2,1,1745,False
3967,E00000032,5,-2,5,1,-2,1,2,1,-1,2,2,4,1,4760,True
4795,E00166757,5,-2,3,1,-2,1,2,1,-1,2,2,2,1,2441,True
2882,E00000026,5,-2,3,3,-2,2,4,2,-1,2,1,2,2,963,False
5000,E00166757,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
554,E00000007,5,-2,6,3,-2,2,4,1,-1,2,1,4,1,964,False
1435,E00000017,-2,-2,-1,-1,-2,0,6,4,-1,2,-1,-1,1,-1,False
1743,E00000020,5,-2,3,3,-2,2,3,2,-1,2,1,2,1,965,False
3954,E00000032,5,-2,5,1,-2,1,1,1,-1,2,7,2,2,4761,True
4099,E00000035,5,-2,2,2,-2,3,3,2,-1,2,2,2,1,5138,True
1084,E00000016,5,-2,2,1,-2,1,3,1,-1,2,2,2,1,4762,True
2662,E00000025,5,-2,6,2,-2,2,4,2,-1,1,1,2,1,5485,False
5322,E00166758,5,-2,6,1,-2,1,4,2,-1,2,1,4,2,3931,True
668,E00000012,5,-2,2,1,-2,1,2,1,-1,2,2,2,2,2442,True
1824,E00000020,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
4681,E00166756,5,-2,6,1,-2,1,3,2,-1,2,1,4,1,3812,True
4478,E00166755,-2,-2,-1,-1,-2,0,4,3,-1,2,-1,-1,1,-1,False
3294,E00000027,-2,-2,-1,-1,-2,0,4,2,-1,2,-1,-1,1,-1,False
4239,E00000035,5,-2,6,5,-2,4,6,4,-1,2,1,4,1,3856,False
1515,E00000018,5,-2,3,3,-2,2,5,2,-1,2,2,2,1,1097,False
3447,E00000028,5,-2,6,2,-2,2,2,1,-1,1,6,2,1,787,False
4446,E00166755,5,-2,6,1,-2,1,5,1,-1,1,2,4,2,664,True
4556,E00166756,5,-2,2,1,-2,1,1,1,-1,2,2,2,1,3970,True
2284,E00000024,5,-2,3,2,-2,4,4,3,-1,2,4,2,1,966,False
525,E00000007,5,-2,6,1,-2,1,3,1,-1,2,1,2,2,4763,True
3317,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
1725,E00000020,5,-2,2,3,-2,2,5,1,-1,2,1,2,2,967,False
1680,E00000019,-2,-2,-1,-1,-2,0,4,1,-1,2,-1,-1,1,-1,False
1492,E00000018,5,-2,2,2,-2,2,6,4,-1,2,1,2,2,968,False
1879,E00000021,5,-2,2,3,-2,3,4,3,-1,2,1,2,1,969,True
4824,E00166757,5,-2,6,1,-2,1,1,1,-1,2,1,2,1,5178,True
2731,E00000025,-2,-2,-1,-1,-2,0,1,1,-1,2,-1,-1,1,-1,False
3659,E00000029,5,-2,6,3,-2,2,3,2,-1,2,1,6,1,4407,False
523,E00000007,5,-2,6,1,-2,1,3,1,-1,2,2,2,1,3918,True
308,E00000005,5,-2,2,2,-2,2,4,2,-1,2,3,2,3,970,False
3372,E00000027,-2,-2,-1,-1,-2,0,2,1,-1,2,-1,-1,1,-1,False
217,E00000003,5,-2,6,5,-2,2,6,2,-1,2,2,6,1,4971,False
4828,E00166757,5,-2,6,1,-2,1,1,1,-1,2,2,8,1,2095,True
2460,E00000024,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
1331,E00000017,5,-2,3,1,-2,1,5,2,-1,2,1,4,2,4141,True
3786,E00000030,5,-2,5,1,-2,1,3,1,-1,2,3,2,2,4081,True
1104,E00000016,5,-2,2,1,-2,1,4,1,-1,2,2,2,2,671,True
4011,E00000032,5,-2,5,2,-2,4,3,2,-1,2,4,2,1,683,False
4052,E00000032,5,-2,5,4,-2,3,5,1,-1,2,5,4,1,5305,True
2847,E00000026,5,-2,2,4,-2,2,4,2,-1,2,2,2,1,5487,True
1757,E00000020,5,-2,3,1,-2,1,5,1,-1,2,2,2,2,4764,True
4536,E00166755,-2,-2,-1,-1,-2,0,3,2,-1,2,-1,-1,1,-1,False
4022,E00000032,5,-2,5,1,-2,1,4,2,-1,2,2,6,2,4733,True
3404,E00000028,5,-2,3,1,-2,1,2,1,-1,2,1,6,1,2029,True
294,E00000005,5,-2,2,1,-2,1,4,2,-1,2,1,2,1,1784,True
2658,E00000025,5,-2,6,3,-2,2,4,1,-1,2,2,2,2,4961,False
4616,E00166756,5,-2,3,1,-2,1,6,3,-1,2,2,4,1,4765,True
479,E00000005,-2,-2,-1,-1,-2,0,3,1,-1,2,-1,-1,1,-1,False
